source_id,ra,dec,parallax,pmra,pmdec,radial_velocity,phot_g_mean_mag,ref_epoch,dist
2661015540210781568,349.72896715675495,5.405115847648341,29.00319440995681,483.4165901889734,-114.8633971841528,,8.011785,2015.5,0.002132890226660341
2661015535915500416,349.7269616385423,5.396304699024302,1.3953144180381045,-10.861741803727819,2.2103211021691367,,19.46134,2015.5,0.009308177395300857
2661015604634933376,349.71443808314274,5.406350233734066,0.6903548758382615,-2.040609180770594,-6.727220501613464,,16.814764,2015.5,0.012412144719120485
2661015707714189184,349.7325640762333,5.418079919788587,1.5732410878793706,0.4909678777132653,-5.594393419558784,,18.654716,2015.5,0.013689979457363334
2661015638994667648,349.74155867628536,5.409546566160522,2.051768244458607,1.9481080980696852,-10.572187726111158,,20.33732,2015.5,0.015130116513879584
