source_id,ra,dec,parallax,parallax_error,pmra,pmdec,radial_velocity,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,dist
573977406510134912,11.647978873299213,85.63684124210573,0.026962335117801238,0.07707251341611321,-2.31308429922644,1.1534613962886275,,17.3663,17.942287,16.656937,0.37861760793865556
573770011128923264,16.451727712862613,85.15139060774199,-0.6856693223847963,0.30264560810540025,-0.06312507998349035,-0.8322485065044243,,19.082096,19.328169,18.49862,0.37867642859350853
573567460472961280,9.41438982500548,84.95885418540313,0.9166604884507074,0.016955659193135988,-11.386077673772636,3.7689686730375658,,13.752751,14.084241,13.26294,0.37873644749657437
573978123767975680,12.740705304079837,85.63550486333483,0.26222953553001727,0.50316024410909,7.22440281907449,1.0036569520125065,,20.38871,20.76958,19.662064,0.3788210897237925
573784953318312448,15.917384104131623,85.4818472898165,-0.304457115411358,0.5758887194243107,-2.875318207590097,3.2353240384266453,,20.3627,21.06406,19.377386,0.3788732616600092
573781590360702720,16.32499497144286,85.42267351490582,0.37336652997051695,0.047329093180307,-4.162857385346934,2.6546935663443336,,16.72168,17.11898,16.172472,0.3789075504606648
573951361828764928,7.531494201696841,85.30233516609282,-0.3283362426790697,0.7056242254242329,2.7801538902363685,1.5182010296404962,,20.5082,20.788044,19.814905,0.3789248076411995
573784579657356928,16.175058424110016,85.44786169602489,1.6487229102869765,0.7589471995649101,0.8156397021032062,8.28995198789646,,20.543238,21.682089,19.356731,0.378975172904864
573961291792858880,8.575826577255855,85.51078589528309,2.7346487765956433,0.045098779852486004,33.78242943623394,4.260279745659413,,16.140905,17.136602,15.155149,0.3790183985418786
573977402213454720,11.694955436052258,85.63765272599885,0.45356889347805945,0.7615355440459606,-0.36548598736261445,1.6603658647108752,,20.472206,20.602901,19.948257,0.37908354370601377
573976891114061824,12.37415051563126,85.63853593662598,1.4318669796863446,0.013947107967622005,-7.117156974881099,-7.271804015302396,,13.408214,13.856628,12.8053875,0.37911468090392975
573784957614478208,15.794291987938404,85.49599918199824,1.7727868150273665,1.0619126133955716,-6.649140346045434,1.130454360352251,,20.901764,21.994389,19.754982,0.3791433168941053
573785812311760896,15.417466115912877,85.53086256554818,0.4549423742376184,0.2505900746131763,-2.0242703123473764,2.900919970723301,,19.306204,20.083975,18.44105,0.37919138402207003
573573954463485440,7.779291398653952,85.14705333286494,2.495837578160382,0.023057829646150853,23.693581452525766,-5.866842742640139,-13.115337597128725,12.66783,13.050124,12.132426,0.379218687104876
573977574012151680,11.839255466860738,85.63862180873758,0.08994788497874429,0.05659962952583847,-0.7005979912518489,0.15237385302772913,,16.817572,17.435799,16.071716,0.37922963506130786
573784575361168640,16.141251559451497,85.45387933806234,0.16357892544364216,0.1012312076502392,0.18156661637096932,1.7213129407341883,,17.854874,18.232811,17.332998,0.37945384228536777
573568525624841728,8.895990274867245,84.99625038810355,0.44673185056973813,0.042089937239644576,1.622507684604255,4.711256053122151,,16.217962,16.580349,15.693452,0.3794687894230091
573976852457656832,12.683277375258118,85.63675218726183,-0.37329820087256854,0.7559690344095218,-0.7437881426891058,0.19183941340950061,,20.570656,20.776566,19.719034,0.3794843031311362
573745473979214720,15.92170284567309,85.05843825896412,1.032702614107776,0.38662717023793486,16.81364072645274,-0.27567236579001847,,19.78904,21.375807,18.628527,0.3794848080084017
573983243368947328,10.853377482712455,85.62617845138898,2.4045632026725796,0.24897878133149529,-5.618686976550528,7.92099646619974,,18.951235,20.524248,17.664356,0.3795230968280401
573555395907710464,10.250392579801087,84.91544984448588,1.630908093228942,0.43914140390201817,-2.377113938935817,0.9682893259821826,,19.877739,20.857132,18.68179,0.379524063866231
573568590047113216,8.725224804217884,85.01149297942801,2.522487054434721,0.13082872949583024,-1.6740224315185352,1.130429880755328,,18.110615,19.668547,16.904432,0.3795455365547329
573779597495075328,16.612927681616924,85.35136681513904,1.001589921999362,0.6823363620575222,-4.418739875001826,-1.3644873509866653,,20.356329,21.58292,19.233597,0.37956709200065497
573568899284762496,8.597408454593312,85.02403687351378,0.3458174978531342,0.3623456037417252,-3.053451531296302,-1.2184138839512886,,19.801075,20.403927,19.004112,0.3795870199616278
573978128064865920,12.787456642481256,85.63581774841242,0.46532497654286736,0.06440297290266135,-0.9157110812572934,1.4578721658674225,,17.273603,17.781548,16.612392,0.3796378296023152
573976891112269056,12.37271626285338,85.63907371594198,,,,,,18.291119,,,0.3796453160090351
573552853286893824,11.616387607861014,84.88271734390881,0.4470446339280612,0.17195663452158327,9.218141026070914,6.941406924907694,,18.294102,18.854277,17.581125,0.379655186597259
573978128063746176,12.797638149798939,85.63577786552705,-1.366846455231394,0.5858633171627604,-8.613613515419367,0.6955727571690933,,19.992712,19.884146,18.8995,0.3797134818616211
573738331449784960,14.793347882191043,84.9568513651571,,,,,,21.043531,,,0.37972825188772824
573959470726745984,7.831694223132087,85.4126006078279,3.350476619675139,0.041930841760796554,-15.639702844822825,1.3440814265529597,,16.013847,17.077652,14.990235,0.3797406086225501
573977612668565632,11.967030552157459,85.6396345050072,0.41504073164212385,0.03832735651190346,-0.6558458319299554,1.4687885024391631,,16.017366,16.466335,15.412517,0.3798036029118397
573770006832293504,16.45792178190802,85.14933832858581,0.440314472259839,0.10819814264802317,0.9359978652680226,0.1470521811003873,,17.794127,18.403677,17.072008,0.3798383252280001
573982354311779456,9.724874585844795,85.58888993317524,0.3327502904811239,0.6845733605933805,18.178309110279333,-11.328101615454415,,20.609194,21.717781,19.437098,0.3798940215328529
573978128064939648,12.796896083025425,85.63602885071064,-1.76786815131161,2.4276249430056227,-1.7562725190581965,-0.5372565554222456,,20.741415,,,0.37995320314777636
573567460471277568,9.518484763420204,84.9506758528489,2.606089124958836,1.0052652961119604,21.894402238633425,-3.933024298272148,,20.734142,21.345467,19.483452,0.38015515731268373
573567735350863872,9.171601248569637,84.97356672104823,0.37731467499615545,0.33318202294289795,1.160796102621739,-0.49166802288008343,,19.430416,20.517317,18.399408,0.3801873831007148
573974279773281024,14.557978210200861,85.58625817136199,0.6358186538633714,0.7828786685465128,-3.1537896578372546,-2.9788496850160855,,20.728138,21.307856,20.37924,0.3801947565833228
573989054461441024,11.099622364985693,85.63180941939092,2.0125040485989443,0.3143912050296315,-10.667725622836254,18.1288230973847,,19.51356,20.62667,18.380404,0.3803515629868803
573738327153427456,14.799980876173016,84.95648465700592,0.054514410776055906,0.14661720682025572,-0.7638677276285358,1.4657459121265646,,18.462048,18.896608,17.876356,0.3803664452339176
573739877638305920,13.255552319948471,84.89251097534897,0.5412785546228875,0.026204299572487835,-2.231326830295569,-0.939739678131163,,15.157716,15.563833,14.594854,0.38039684275048913
573975173127367808,13.525403577910835,85.62349061363312,0.16630339242410552,0.34438053532663676,-1.3618843225021868,0.7738386752085472,,19.944319,20.861147,19.164427,0.3804704834227826
573983346448140160,10.39932797327782,85.61535433854067,0.37307170017927516,0.23863981124167497,-1.5902062655875744,2.6399918018500923,,19.146662,19.943863,18.237383,0.38047747043682534
573567391750664448,9.674699656013072,84.94131080783077,1.1805174629973834,0.9422117816060934,2.976880632591498,-5.507207673738025,,20.741306,20.961823,19.486767,0.38048619967864394
573770148567872256,16.559089133222912,85.17455096149301,,,,,,20.125519,19.700342,18.171837,0.38056322661586656
573568525624841216,8.851438747076118,84.99855421303154,0.5371143524309099,0.03533702391204469,-2.8306453592734364,-0.4931046919519367,,15.900348,16.282684,15.367267,0.3805637007773848
573744516203082880,15.421742021252486,85.00325518959879,0.6840041050648893,0.03290605329006331,6.262270685432477,-2.5688187230228388,,15.688048,16.103456,15.124392,0.3805713115181303
573982251233251968,9.396029729360702,85.57284774141839,0.7935462491900771,0.3678502894721003,-7.017981411788779,-2.0690381051093345,,19.739649,20.674856,18.617924,0.38058918917229556
573974279774173312,14.46839277502618,85.59098891332772,0.6097179126889057,0.053580058445200814,-0.6100778184250768,-0.48629784490105354,,16.997133,17.482544,16.374966,0.38063374633240393
573745959312078208,16.15104815995922,85.08827413887187,0.6967162206536127,0.05407663871227396,-2.62442745084459,-0.28687161722727283,,16.32837,16.792604,15.710078,0.380763905565267
573552857583107712,11.53173300684412,84.88231103976065,,,,,,21.99511,,,0.3809380508583368
573740667911390208,14.207980468925465,84.92390084894956,-1.0536898294062356,0.8153290942660691,-2.6220692700737174,-0.13169409558195688,,20.497927,21.164373,19.153927,0.3809730407125517
573779219538770944,16.656662193001715,85.34047739526828,0.5927124248710968,0.3542114742691466,-4.738721848056894,4.11509458060849,,19.821527,20.610167,18.869846,0.3810133042646443
573785056397513984,15.62328087704514,85.51598494206962,0.7477235612854456,0.25584495680390096,10.431606248110628,-3.2175261540217206,,19.347084,20.190378,18.483446,0.3811111466927903
573984823916803840,9.223794913985879,85.56334299910085,0.3046734134609719,0.3525427817705696,-2.0279222890557045,-0.8253275694555336,,19.703182,20.37648,18.685308,0.3811237502454863
573951327467681024,7.49774224237228,85.29339547452342,0.34698969462135837,0.5494189563130295,1.0643663813543085,-0.8984978082951344,,20.391596,21.113455,19.139212,0.3811526099870737
573784747159862912,16.062000818609807,85.46827697667891,0.04806685478473161,0.09181633033936391,-0.681056685076852,0.6260013549345439,,17.876324,18.205566,17.375399,0.3811976314306999
573555640722969344,9.810348717492198,84.93327407564007,0.43343754832033277,0.295966789454752,3.5983055883519386,1.875660478292554,,19.431322,19.744572,18.97319,0.38123373546349176
573983312088630144,10.602249079154609,85.62194757286323,0.04631048508916505,0.6779216798493392,-0.9595687840871694,1.757782007001065,,20.463465,21.315254,19.111584,0.38124206606720623
573744069525491968,15.18224928686401,84.98224387519544,1.8762012617585517,1.0675336280439824,-1.6064267144573268,1.6479440923478503,,20.746248,21.369247,19.591406,0.38124980167094663
573769598811341440,16.37246024739452,85.12626569620365,1.7552265227036516,1.2359973604723877,-8.466590824690046,0.06914622705265869,,20.651663,21.234165,19.273794,0.38128888084669593
573974176694956544,14.073119382814953,85.60788554332275,0.5195914996600696,0.054968289091198136,-2.9165042002959862,1.8933684473012127,,16.802917,17.228334,16.213528,0.3813270264521933
573781586067045888,16.258996332216125,85.44025036627518,-0.393924167310699,0.8934389780997309,-0.4055012385666687,1.7694764222489707,,20.791956,21.080996,20.072134,0.3814794852454348
573555400204805376,10.144411839139138,84.91755675271351,0.4291733378605892,0.08252493916309954,-6.313579551496306,3.515592230532912,,17.517918,18.055775,16.83053,0.38150726370216953
573927481809368064,12.830207131230296,84.88346656548782,0.6754004272647001,1.112936309518633,2.4202468832922612,-5.316916304779913,,20.709852,20.798998,19.969221,0.38157559468430857
573573748305058816,7.916441059463888,85.11217673075888,0.4416150436545885,0.1724883057319087,10.564692178892077,4.802807451872222,,18.757458,19.52536,17.965193,0.3815982579419014
573982350015683712,9.707061141483669,85.5900929985154,1.1158994123537969,0.21793468748317263,-1.6167589255157755,2.685893780222471,,19.116468,20.142998,18.081396,0.381633604721299
573568899284763520,8.538605780854033,85.02681892319688,3.694657829798867,0.11938697511605241,32.1516526041648,-14.322318129459383,,18.10036,19.582418,16.930023,0.3817249668664928
573571961598667648,8.195866540630515,85.06787337381854,0.7801323534548269,0.018494189541152402,-8.122177278222871,-1.7418888347361277,,14.53419,14.8693,14.041742,0.38172678648365826
573567666628554880,9.212486027356032,84.96864664736414,1.1200509913080767,0.4609148932978611,-0.7882375632314265,4.705718873265321,,20.126114,21.466995,19.03527,0.3817300145648594
573568521327630080,8.857294711154408,84.99639502492806,2.675404448004853,0.2549162485339191,0.7241636295315802,10.855751878117783,,19.106922,20.596098,17.820854,0.3817337885829648
573786190268883072,15.472110541379896,85.53008411478665,0.500395988015001,0.12127092723821693,0.9602910234968447,1.9122885449648375,,18.335867,18.9425,17.591234,0.38173693145149845
573744584922556032,15.635912551766609,85.02192454042658,0.13823228515692387,0.10674342953050163,-1.367960173541038,-0.1119349909463159,,17.851828,18.221111,17.322163,0.3818336886569528
573739430961706880,13.943950323282746,84.91188900510261,0.22015904590626553,0.015580518337538374,-1.3971970734665986,1.1755318226198932,,13.810355,14.407389,13.082153,0.38187468011139275
573552204748087296,12.564388182446233,84.88005643994164,,,,,,21.089678,,,0.3819419942406547
573739357945559808,13.97746325835521,84.91302285159699,1.4364000046260865,0.9003992393232546,-1.5916229838759988,0.47297356226190707,,20.645025,20.53516,19.80681,0.3820253893977269
573552750207677184,11.6797103448622,84.87975607028946,0.39211426308863434,0.1568103333805437,6.100232476906316,1.2618076861458003,,18.06735,18.745258,17.271595,0.38203519110900946
573770109911514880,16.557317806256414,85.16831372661437,0.5224048708727227,0.14062427273937997,-2.053423186418116,-0.9960945014032098,,18.176605,18.869652,17.377464,0.3821007480819406
573568521327630208,8.84623205450175,84.99683364810467,1.2879768586994251,0.2872304431637962,-0.11989154481063269,-2.2274557797889294,,19.252934,20.244083,18.127508,0.3821023537980077
573984828212573696,9.193022673469187,85.56268126507366,1.3875311473639487,1.3393084678155274,0.510062841847334,-0.892081929753424,,20.840582,20.859173,19.50893,0.3821039428739558
573745920655662848,16.127017710893973,85.08183744243024,-0.44914166404884,0.2912281539557411,-0.2760651321176931,1.2082990235163824,,19.044718,19.483322,18.47311,0.3821172070870932
573786469442742272,15.198315448011394,85.55141503131827,0.5664352265233122,0.40821068610376904,-2.6898027547021917,5.282596911033872,,20.17934,20.949045,19.091389,0.3821517510257392
573779215245162240,16.672761029904226,85.3396667186381,2.1053945534989995,0.13216510755253483,11.109474786787931,-1.8653968204073068,,18.388744,19.764019,17.231892,0.38216352841240775
573952835000085760,7.511335678108761,85.32108399573919,0.9035767384294605,0.7642502771468663,-0.5020012623300805,3.665760368227369,,20.593319,20.687082,19.876198,0.3823663770642818
573961429230744064,8.695180230574692,85.52659451618877,,,,,,20.839216,20.782457,20.14142,0.3823714427065399
573978089408242688,13.089368176508852,85.63440641953642,0.24710538620512254,0.0868929219607468,0.3061694498439523,1.6308056954117094,,17.718555,18.192299,17.134628,0.3823785180974042
573959539446461184,7.936881373203441,85.43841181183143,-0.4279218432593496,0.2790136775002167,-4.039547004194164,1.2556392519910564,,19.348904,20.080341,18.615116,0.38240138154353864
573977406508872960,11.647418300334405,85.64066557033547,1.381202109001097,0.4908764053305538,0.4488990597600493,4.348759741180074,,20.127672,21.380173,18.83864,0.3824268943268198
573770114207419520,16.55663589007831,85.16676413674945,0.9138053432352189,0.8370767705954988,8.159523984545913,1.1810572153627736,,20.440393,20.5567,20.29259,0.3824779426223724
573551964229914368,12.048483893252868,84.8774876865391,,,,,,20.986902,21.106398,19.734762,0.3825488078923723
573740045140320256,13.639152352023553,84.90056792637199,0.3588509426410456,0.19992721249868645,-1.5927877195916298,0.12328212404918011,,18.801594,19.44628,18.045506,0.3825769806173092
573781624719857536,16.250645099364018,85.44412878764544,0.15186883799206777,1.8052591946090357,-1.78652710004983,3.2208646166493486,,20.967356,21.899895,19.736984,0.382609293584541
573772412014022400,16.74549517903888,85.28038668925353,0.09936517299367065,0.2509164184808764,4.078428733442106,0.9149775402015269,,19.053795,20.167368,18.072292,0.38266792157880175
573978093704118400,13.063637119454357,85.63512051728739,0.32260354085310755,0.8378078846700934,-2.7463727226927337,2.3065333913180406,,20.725922,21.262114,19.765846,0.3826679820958546
573554369412665472,11.176925710702749,84.88579103668376,2.0868360943773743,0.3081133108552848,-3.1947599772066995,-1.9987104808810272,,19.279755,20.834347,17.97701,0.38268186105174007
573740663615622272,14.21852905227305,84.92243319392479,0.212377625610138,0.22738435631082726,8.625852371947898,1.088136174809406,,18.884874,19.339098,18.254623,0.3827047121859491
573974481635699968,14.321796892606171,85.59978945419509,0.5251046845550209,0.14222770479336846,-2.2860183155909124,-0.47500088682973185,,18.469343,19.23089,17.623377,0.3827119333600045
573770006832414720,16.51271682961213,85.15394446373313,0.3158193319094866,0.36087523198440985,-6.805679395504018,3.8612775934476185,,19.69712,20.708324,18.571175,0.3827504028260825
573745856233218560,16.00874197589668,85.06387571184808,1.3343169672044715,1.4084165345428845,8.12840900793325,2.069816976220632,,20.687717,20.944786,19.415257,0.38275455269367764
573779799357804800,16.519399823898336,85.39229146915079,0.0687644273203891,0.15497861971271545,-2.965674770729546,3.298948183802629,,18.461086,19.048119,17.779905,0.3827588233000316
573975173126415104,13.45207246345151,85.62764743463632,2.7473790367526525,0.6136085687275263,17.95088727453732,-3.5883288101502733,,20.466442,21.518951,19.158932,0.3827678819461121
573769457076458880,16.296383689809723,85.10796974341314,-0.126858056466605,0.6149248731998312,2.606325829608569E-6,0.15416338108837635,,20.183277,20.482653,19.618542,0.3828337002758753
573786263285107840,15.336379770452416,85.54235907135002,0.029198992109503573,0.03444249374856682,-1.23816538736004,0.6164781528155743,,16.132715,16.657152,15.466235,0.3828375629717492
573984725134418944,8.920737601201889,85.54520532537984,0.4747595959743217,0.06302783177835293,-2.173173252985129,-1.056952364949469,,16.997955,17.472206,16.366692,0.3828965993395445
